,LSF_ID,Province,District,number,Plot_area,Cropping_System,Crops_In_Plot,crop_name,crop area (m2),number trees, trees susceptible six months,Sowing date,harvesting data,seeds type,quantity seeds sown unity,quantity seeds sown,qualitiy of seeds purchased,Amount purchased,quanitiy improved seeds unity,quanitiy improved seeds ,quanitiy improved seeds purchased,improved seeds price,improved seeds origin,quanitiy harvested (kg),remaining harvested,total harvested,Production Status,Produce sold,farm gate price of crop,crop_group
409,52007.0,East,Nyagatare,6.0,2084.0935,Pure,1.0,Bush bean,1563.0701,,,Between 01-15/10,between 01-15/01,Traditional seeds,Kg,7.0,0.0,,,,,,,50.0,0.0,50.0,Insufficient rainfall,No,,Bush bean
410,52007.0,East,Nyagatare,7.0,410.09003,Mixed,2.0,Maize,128.15314,,,Between 01-15/10,Between 01-28/02,Traditional seeds,Kg,0.5,0.0,,,,,,,0.0,10.0,10.0,Insufficient rainfall,No,,Maize
411,52007.0,East,Nyagatare,7.0,410.09003,Mixed,2.0,Millet,281.9369,,,Between 01-15/10,between 16- 31/01,Traditional seeds,Kg,0.5,0.0,,,,,,,3.0,0.0,3.0,Insufficient rainfall,No,,Other celeals
412,52007.0,East,Nyagatare,8.0,5670.248,Mixed,2.0,Sorghum,2551.6116,,,Between 01-15/09,Between 01-28/02,Traditional seeds,Kg,10.0,10.0,5000.0,,,,,,0.0,800.0,800.0,Insufficient rainfall,No,,Sorghum
413,52007.0,East,Nyagatare,8.0,5670.248,Mixed,2.0,Cooking banana,3543.905,203.0,8.0,Not applicable,Between 01-28/02,Traditional seeds,NA,,,0.0,,,,,,25.0,23.0,48.0,Insufficient rainfall,No,,Cooking banana
414,52007.0,East,Nyagatare,9.0,1758.0807,Pure,1.0,Bush bean,1054.8484,,,Between 01-15/10,between 01-15/01,Traditional seeds,Kg,5.0,5.0,3000.0,,,,,,15.0,0.0,15.0,Insufficient rainfall,No,,Bush bean
415,52007.0,East,Nyagatare,18.0,42518.72,Mixed,2.0,Maize,7086.4536,,,Between 01-15/09,Between 01-28/02,Traditional seeds,Kg,10.0,0.0,,,,,,,0.0,250.0,250.0,Insufficient rainfall,No,,Maize
416,52007.0,East,Nyagatare,18.0,42518.72,Mixed,2.0,Sorghum,35432.266,,,Between 01-15/09,Between 01-28/02,Traditional seeds,Kg,100.0,100.0,50000.0,,,,,,3500.0,1000.0,4500.0,Insufficient rainfall,No,,Sorghum
417,52007.0,East,Nyagatare,20.0,2378.0327,Mixed,3.0,Maize,500.6385,,,Between 01-15/10,Between 01-28/02,Traditional seeds,Kg,1.0,0.0,,,,,,,0.0,5.0,5.0,Insufficient rainfall,No,,Maize
418,52007.0,East,Nyagatare,20.0,2378.0327,Mixed,3.0,Bush bean,1877.3942,,,Between 01-15/10,between 01-15/01,Traditional seeds,Kg,5.0,5.0,3000.0,,,,,,15.0,0.0,15.0,Insufficient rainfall,No,,Bush bean
419,52007.0,East,Nyagatare,20.0,2378.0327,Mixed,3.0,Cooking banana,2259.131,71.0,2.0,Not applicable,Between 01-28/02,Traditional seeds,NA,,,0.0,,,,,,0.0,30.0,30.0,Insufficient rainfall,No,,Cooking banana
420,52008.0,East,Nyagatare,2.0,23968.084,Mixed,2.0,Bush bean,23968.084,,,Between 01-15/09,between 01-15/01,Improved seeds,,,,,Kg,80.0,80.0,48000.0,Shops of improved seeds,866.5,0.0,866.5,Insufficient rainfall,Yes,400.0,Bush bean
421,52008.0,East,Nyagatare,2.0,23968.084,Mixed,2.0,Pineapple,9587.233,687.0,0.0,Not applicable,Not applicable,Improved seeds,,,,,NA,,,0.0,Other (Specify),0.0,123.0,123.0,Insufficient rainfall,No,,Fruits
422,52008.0,East,Nyagatare,3.0,36295.387,Mixed,4.0,Bush bean,36295.387,,,Between 01-15/09,between 01-15/01,Improved seeds,,,,,Kg,105.0,105.0,63000.0,Shops of improved seeds,2720.0,0.0,2720.0,Good harvest as it was expected,Yes,400.0,Bush bean
423,52008.0,East,Nyagatare,3.0,36295.387,Mixed,4.0,Cassava,14518.155,1251.0,119.0,Not applicable,Between 01-28/02,Traditional seeds,NA,,,0.0,,,,,,0.0,2090.0,2090.0,Insufficient rainfall,No,,Cassava
424,52008.0,East,Nyagatare,3.0,36295.387,Mixed,4.0,Cooking banana,14518.155,950.0,201.0,Not applicable,between 16- 31/12 ,Improved seeds,,,,,NA,,,0.0,Recognized seed multipliers/NGO,350.0,8040.0,8390.0,Diseases and pasts,Yes,150.0,Cooking banana
425,52008.0,East,Nyagatare,3.0,36295.387,Mixed,4.0,Mango,7259.0776,633.0,107.0,Not applicable,Between 01-28/02,Improved seeds,,,,,NA,,,0.0,Recognized seed multipliers/NGO,0.0,1070.0,1070.0,Heavy rainfall,No,,Fruits
426,52008.0,East,Nyagatare,4.0,11511.427,Mixed,3.0,Maize,5755.7134,,,Between 01-15/09,Between 01-28/02,Improved seeds,,,,,Kg,10.25,10.25,4100.0,Recognized seed multipliers/NGO,0.0,1845.0,1845.0,Insufficient rainfall,No,,Maize
427,52008.0,East,Nyagatare,4.0,11511.427,Mixed,3.0,Bush bean,5755.7134,,,Between 01-15/09,between 01-15/01,Improved seeds,,,,,Kg,24.5,24.5,0.0,Recognized seed multipliers/NGO,264.0,0.0,264.0,Insufficient rainfall,Yes,400.0,Bush bean
428,52008.0,East,Nyagatare,4.0,11511.427,Mixed,3.0,Cassava,5755.7134,342.0,342.0,Not applicable,Not applicable,Traditional seeds,NA,,,0.0,,,,,,0.0,500.0,500.0,Diseases and pasts,No,,Cassava
429,52008.0,East,Nyagatare,5.0,9066.952,Mixed,3.0,Maize,4533.476,,,Between 01-15/09,Between 01-28/02,Improved seeds,,,,,Kg,19.5,19.5,6045.0,RAB/NAEB/SECTOR,0.0,3510.0,3510.0,Insufficient rainfall,No,,Maize
430,52008.0,East,Nyagatare,5.0,9066.952,Mixed,3.0,Bush bean,4533.476,,,Between 01-15/09,between 01-15/01,Improved seeds,,,,,Kg,46.8,46.8,600.0,Shops of improved seeds,504.0,0.0,504.0,Insufficient rainfall,Yes,400.0,Bush bean
431,52008.0,East,Nyagatare,5.0,9066.952,Mixed,3.0,Cassava,4533.476,344.0,344.0,Not applicable,Not applicable,Traditional seeds,NA,,,0.0,,,,,,0.0,1032.0,1032.0,Diseases and pasts,No,,Cassava
432,52008.0,East,Nyagatare,6.0,13380.149,Mixed,2.0,Maize,9366.1045,,,Between 01-15/09,Between 01-28/02,Improved seeds,,,,,Kg,24.0,24.0,960.0,RAB/NAEB/SECTOR,0.0,4320.0,4320.0,Insufficient rainfall,No,,Maize
433,52008.0,East,Nyagatare,6.0,13380.149,Mixed,2.0,Groundnut,4014.045,,,Between 01-15/09,between 01-15/01,Improved seeds,,,,,Kg,40.0,40.0,32000.0,Recognized seed multipliers/NGO,315.0,0.0,315.0,Insufficient rainfall,No,,Groundnut
434,52010.0,East,Nyagatare,3.0,306006.88,Pure,1.0,Maize,306006.88,,,Between 01-15/09,between 16- 31/01,Improved seeds,,,,,Kg,918.0,918.0,275400.0,RAB/NAEB/SECTOR,0.0,183600.0,183600.0,Good harvest as it was expected,No,,Maize
435,52011.0,East,Nyagatare,5.0,118497.51,Pure,1.0,Maize,118497.51,,,Between 16-30/09,Between 01-28/02,Improved seeds,,,,,Kg,275.0,275.0,79750.0,RAB/NAEB/SECTOR,20000.0,13000.0,33000.0,Insufficient rainfall,No,,Maize
436,52012.0,East,Nyagatare,2.0,1342780.0,Pure,1.0,Paddy rice,1342780.0,,,After 31/10,between 16- 31/01,Improved seeds,,,,,Kg,289.0,289.0,11570.0,Recognized seed multipliers/NGO,215600.0,1500.0,217100.0,Other reason(Specify),Yes,285.0,Paddy rice
437,52013.0,East,Nyagatare,1.0,1470946.6,Pure,1.0,Paddy rice,1470946.6,,,Between 16-31/10,between 16- 31/01,Improved seeds,,,,,Kg,6480.0,6480.0,2268000.0,Recognized seed multipliers/NGO,261653.0,0.0,261653.0,Diseases and pasts,Yes,285.0,Paddy rice
438,52014.0,East,Nyagatare,1.0,4336627.0,Pure,1.0,Paddy rice,4336627.0,,,After 31/10,between 16- 31/01,Improved seeds,,,,,Kg,5625.0,5625.0,2250000.0,RAB/NAEB/SECTOR,492593.0,0.0,492593.0,Drought,Yes,280.0,Paddy rice
439,52014.0,East,Nyagatare,3.0,1347666.6,Pure,1.0,Paddy rice,1347666.6,,,After 31/10,between 16- 31/01,Improved seeds,,,,,Kg,4972.0,4972.0,198800.0,RAB/NAEB/SECTOR,435445.0,0.0,435445.0,Flood,Yes,280.0,Paddy rice
440,52014.0,East,Nyagatare,4.0,349362.34,Pure,1.0,Paddy rice,349362.34,,,After 31/10,between 16- 31/01,Improved seeds,,,,,Kg,1289.0,1289.0,515600.0,RAB/NAEB/SECTOR,112875.0,0.0,112875.0,Flood,Yes,280.0,Paddy rice
441,52014.0,East,Nyagatare,6.0,25137.137,Pure,1.0,Paddy rice,25137.137,,,After 31/10,between 16- 31/01,Improved seeds,,,,,Kg,92.5,92.5,37000.0,RAB/NAEB/SECTOR,8108.5,0.0,8108.5,Flood,Yes,280.0,Paddy rice
442,52014.0,East,Nyagatare,7.0,347769.3,Pure,1.0,Paddy rice,347769.3,,,After 31/10,between 16- 31/01,Improved seeds,,,,,Kg,1283.0,1283.0,513200.0,RAB/NAEB/SECTOR,112358.0,0.0,112358.0,Flood,Yes,280.0,Paddy rice
443,52014.0,East,Nyagatare,9.0,433554.7,Pure,1.0,Paddy rice,433554.7,,,After 31/10,between 16- 31/01,Improved seeds,,,,,Kg,1599.5,1599.5,639800.0,RAB/NAEB/SECTOR,178971.0,0.0,178971.0,Flood,Yes,280.0,Paddy rice
444,52014.0,East,Nyagatare,16.0,86205.32,Pure,1.0,Paddy rice,86205.32,,,After 31/10,between 16- 31/01,Improved seeds,,,,,Kg,318.0,318.0,127200.0,RAB/NAEB/SECTOR,6085.0,0.0,6085.0,Flood,Yes,280.0,Paddy rice
445,52015.0,East,Nyagatare,1.0,597551.8,Pure,1.0,Paddy rice,597551.8,,,Not applicable,between 16- 31/01,Improved seeds,,,,,Kg,790.0,790.0,316000.0,Other (Specify),5268.0,0.0,5268.0,Other reason(Specify),No,,Paddy rice
446,52015.0,East,Nyagatare,5.0,214168.98,Pure,1.0,Paddy rice,214168.98,,,Not applicable,between 16- 31/01,Improved seeds,,,,,Kg,586.5,586.5,234600.0,Other (Specify),3911.5,0.0,3911.5,Other reason(Specify),No,,Paddy rice
447,52015.0,East,Nyagatare,8.0,94895.53,Pure,1.0,Paddy rice,94895.53,,,Not applicable,between 16- 31/01,Improved seeds,,,,,Kg,123.0,123.0,49200.0,Other (Specify),812.0,0.0,812.0,Other reason(Specify),No,,Paddy rice
448,52016.0,East,Nyagatare,1.0,6706593.0,Pure,1.0,Paddy rice,6706593.0,,,Between 01-15/09,Between 01-28/02,Improved seeds,,,,,Kg,35100.0,35100.0,14040000.0,Recognized seed multipliers/NGO,1800000.0,306000.0,2106000.0,Other reason(Specify),No,,Paddy rice
449,52016.0,East,Nyagatare,2.0,271893.47,Pure,1.0,Paddy rice,271893.47,,,Between 01-15/09,Between 01-28/02,Improved seeds,,,,,Kg,2025.0,2025.0,810000.0,Recognized seed multipliers/NGO,121500.0,0.0,121500.0,Other reason(Specify),No,,Paddy rice
450,52016.0,East,Nyagatare,3.0,269955.34,Pure,1.0,Paddy rice,269955.34,,,Between 16-30/09,Between 01-28/02,Improved seeds,,,,,Kg,2025.0,2025.0,810000.0,Recognized seed multipliers/NGO,21500.0,100000.0,121500.0,Other reason(Specify),No,,Paddy rice
451,52016.0,East,Nyagatare,4.0,399102.88,Pure,1.0,Paddy rice,399102.88,,,Between 16-30/09,Between 01-28/02,Improved seeds,,,,,Kg,2775.0,2775.0,1110000.0,Recognized seed multipliers/NGO,112500.0,54000.0,166500.0,Other reason(Specify),No,,Paddy rice
452,52016.0,East,Nyagatare,5.0,406673.53,Pure,1.0,Paddy rice,406673.53,,,Between 16-30/09,Between 01-28/02,Improved seeds,,,,,Kg,2850.0,2850.0,1140000.0,Recognized seed multipliers/NGO,0.0,171000.0,171000.0,Other reason(Specify),No,,Paddy rice
453,52016.0,East,Nyagatare,7.0,158016.17,Pure,1.0,Paddy rice,158016.17,,,Between 16-30/09,Between 01-28/02,Improved seeds,,,,,Kg,1050.0,1050.0,420000.0,Recognized seed multipliers/NGO,0.0,63000.0,63000.0,Other reason(Specify),No,,Paddy rice
454,52017.0,East,Nyagatare,1.0,6029032.5,Pure,1.0,Maize,6029032.5,,,Between 01-15/09,Between 01-28/02,Improved seeds,,,,,Kg,12500.0,12500.0,3875000.0,RAB/NAEB/SECTOR,800000.0,1200000.0,2000000.0,Other reason(Specify),No,,Maize
455,52018.0,East,Nyagatare,1.0,43167.688,Mixed,3.0,Cooking banana,40175.867,3153.0,374.0,Not applicable,Between 01-28/02,Improved seeds,,,,,NA,,,0.0,RAB/NAEB/SECTOR,3900.0,4260.0,8160.0,Insufficient rainfall,Yes,200.0,Cooking banana
456,52018.0,East,Nyagatare,1.0,43167.688,Mixed,3.0,Dessert banana,2137.0142,134.0,21.0,Not applicable,Between 01-28/02,Improved seeds,,,,,NA,,,0.0,RAB/NAEB/SECTOR,800.0,880.0,1680.0,Good harvest as it was expected,Yes,50.0,Dessert banana
457,52018.0,East,Nyagatare,1.0,43167.688,Mixed,3.0,Banana for beer,854.8057,67.0,13.0,Not applicable,Between 01-28/02,Improved seeds,,,,,NA,,,,Shops of improved seeds,450.0,720.0,1170.0,Good harvest as it was expected,Yes,50.0,Banana for beer
458,52018.0,East,Nyagatare,3.0,59159.805,Mixed,3.0,Bush bean,29579.902,,,Between 01-15/09,between 16- 31/12 ,Traditional seeds,Kg,120.0,120.0,60000.0,,,,,,3000.0,0.0,3000.0,Insufficient rainfall,Yes,400.0,Bush bean
459,52018.0,East,Nyagatare,3.0,59159.805,Mixed,3.0,Cooking banana,53243.824,3557.0,406.0,Not applicable,Between 01-28/02,Improved seeds,,,,,NA,,,0.0,RAB/NAEB/SECTOR,3600.0,4520.0,8120.0,Insufficient rainfall,Yes,200.0,Cooking banana
460,52018.0,East,Nyagatare,3.0,59159.805,Mixed,3.0,Dessert banana,5915.9805,395.0,75.0,Not applicable,Between 01-28/02,Improved seeds,,,,,NA,,,0.0,RAB/NAEB/SECTOR,3200.0,2800.0,6000.0,Good harvest as it was expected,Yes,50.0,Dessert banana
461,52019.0,East,Nyagatare,2.0,13319.4795,Mixed,2.0,Groundnut,13319.4795,,,Between 16-30/09,between 01-15/01,Traditional seeds,Kg,150.0,150.0,150000.0,,,,,,1500.0,0.0,1500.0,Insufficient rainfall,No,,Groundnut
462,52019.0,East,Nyagatare,2.0,13319.4795,Mixed,2.0,Mango,11321.558,287.0,284.0,Not applicable,between 01-15/01,Improved seeds,,,,,NA,,,0.0,RAB/NAEB/SECTOR,40000.0,31000.0,71000.0,Good harvest as it was expected,Yes,600.0,Fruits
463,52019.0,East,Nyagatare,3.0,41823.54,Mixed,2.0,Bush bean,29276.479,,,Between 16-30/09,between 01-15/01,Traditional seeds,Kg,200.0,200.0,120000.0,,,,,,5000.0,0.0,5000.0,Insufficient rainfall,No,,Bush bean
464,52019.0,East,Nyagatare,3.0,41823.54,Mixed,2.0,Mango,41823.54,439.0,434.0,Not applicable,between 16- 31/01,Improved seeds,,,,,NA,,,0.0,RAB/NAEB/SECTOR,30000.0,35100.0,65100.0,Good harvest as it was expected,Yes,600.0,Fruits
465,52019.0,East,Nyagatare,4.0,4067.5269,Mixed,2.0,Irish potato,4067.5269,,,Between 01-15/10,between 16- 31/01,Traditional seeds,Kg,3000.0,3000.0,960000.0,,,,,,11000.0,0.0,11000.0,Insufficient rainfall,Yes,180.0,Irish potato
466,52019.0,East,Nyagatare,4.0,4067.5269,Mixed,2.0,Mango,3660.7742,130.0,128.0,Not applicable,between 16- 31/01,Improved seeds,,,,,NA,,,0.0,RAB/NAEB/SECTOR,9200.0,10000.0,19200.0,Good harvest as it was expected,Yes,600.0,Fruits
467,52019.0,East,Nyagatare,5.0,7777.1216,Mixed,2.0,Bush bean,6066.155,,,Between 16-30/09,between 01-15/01,Traditional seeds,Kg,60.0,60.0,36000.0,,,,,,500.0,0.0,500.0,Insufficient rainfall,No,,Bush bean
468,52019.0,East,Nyagatare,5.0,7777.1216,Mixed,2.0,Mango,7777.1216,89.0,89.0,Not applicable,Between 01-28/02,Improved seeds,,,,,NA,,,0.0,RAB/NAEB/SECTOR,10000.0,28550.0,38550.0,Good harvest as it was expected,Yes,600.0,Fruits
469,52019.0,East,Nyagatare,6.0,9624.113,Pure,1.0,Tomato,3368.4397,,,Before 01/09,between 16- 31/01,Improved seeds,,,,,NA,,,21000.0,Shops of improved seeds,16200.0,0.0,16200.0,Insufficient rainfall,Yes,200.0,vegetables
470,52020.0,East,Nyagatare,1.0,8684584.0,Pure,1.0,Paddy rice,8684584.0,,,After 31/10,between 16- 31/01,Improved seeds,,,,,Kg,26300.0,26300.0,9862500.0,Recognized seed multipliers/NGO,3821928.0,0.0,3821928.0,Diseases and pasts,Yes,285.0,Paddy rice
471,52021.0,East,Nyagatare,1.0,97330.414,Pure,1.0,Sorghum,97330.414,,,Between 01-15/09,Between 01-28/02,Traditional seeds,Kg,300.0,0.0,,,,,,,0.0,38800.0,38800.0,Insufficient rainfall,No,,Sorghum
472,53001.0,East,Gatsibo,2.0,2272.4917,Pure,1.0,Sorghum,2272.4917,,,Between 01-15/09,between 16- 31/01,Traditional seeds,Kg,3.0,3.0,1200.0,,,,,,0.0,210.0,210.0,Good harvest as it was expected,No,,Sorghum
473,53001.0,East,Gatsibo,3.0,14144.88,Mixed,2.0,Maize,9152.568,,,Between 16-30/09,Between 01-28/02,Traditional seeds,Kg,20.0,20.0,8000.0,,,,,,0.0,200.0,200.0,Insufficient rainfall,No,,Maize
474,53001.0,East,Gatsibo,3.0,14144.88,Mixed,2.0,Bush bean,4992.3105,,,Between 16-30/09,between 01-15/01,Traditional seeds,Kg,75.0,50.0,30000.0,,,,,,720.0,0.0,720.0,Insufficient rainfall,No,,Bush bean
475,53001.0,East,Gatsibo,5.0,36098.145,Pure,1.0,Maize,36098.145,,,Between 16-30/09,Between 01-28/02,Traditional seeds,Kg,95.0,95.0,38000.0,,,,,,0.0,750.0,750.0,Insufficient rainfall,No,,Maize
476,53001.0,East,Gatsibo,6.0,14553.742,Pure,1.0,Sorghum,14553.742,,,Between 01-15/09,between 16- 31/01,Traditional seeds,Kg,35.0,35.0,14000.0,,,,,,100.0,1400.0,1500.0,Insufficient rainfall,No,,Sorghum
477,53001.0,East,Gatsibo,7.0,2824.7407,Pure,1.0,Sorghum,2824.7407,,,Between 01-15/09,Between 01-28/02,Traditional seeds,Kg,4.0,4.0,1600.0,,,,,,0.0,106.0,106.0,Insufficient rainfall,No,,Sorghum
478,53001.0,East,Gatsibo,8.0,28294.783,Mixed,2.0,Maize,14979.592,,,Between 01-15/10,between 16- 31/01,Traditional seeds,Kg,40.0,40.0,16000.0,,,,,,200.0,750.0,950.0,Insufficient rainfall,No,,Maize
479,53001.0,East,Gatsibo,8.0,28294.783,Mixed,2.0,Bush bean,13315.191,,,Between 01-15/10,between 16- 31/01,Traditional seeds,Kg,35.0,35.0,14000.0,,,,,,256.0,0.0,256.0,Insufficient rainfall,No,,Bush bean
480,53002.0,East,Gatsibo,1.0,99780.48,Pure,1.0,Maize,99780.48,,,Between 01-15/09,between 16- 31/01,Improved seeds,,,,,Kg,250.0,250.0,75000.0,Shops of improved seeds,50000.0,0.0,50000.0,Good harvest as it was expected,No,,Maize
481,53002.0,East,Gatsibo,2.0,5028.9927,Pure,1.0,Climbing bean,5028.9927,,,Between 16-30/09,between 01-15/01,Traditional seeds,Kg,40.0,40.0,28000.0,,,,,,660.0,0.0,660.0,Insufficient rainfall,No,,Climbing bean
482,53003.0,East,Gatsibo,1.0,88055.94,Pure,1.0,Maize,88055.94,,,Between 16-30/09,between 16- 31/01,Improved seeds,,,,,Kg,250.0,250.0,78500.0,Shops of improved seeds,21430.0,5000.0,26430.0,Insufficient rainfall,Yes,168.0,Maize
483,53003.0,East,Gatsibo,2.0,837.23486,Pure,1.0,Sugar beet,837.23486,,,Between 16-31/10,Between 01-28/02,Improved seeds,,,,,g,500.0,500.0,13000.0,Shops of improved seeds,0.0,70.0,70.0,Flood,Yes,285.0,vegetables
484,53003.0,East,Gatsibo,3.0,2387.2864,Pure,1.0,Sugar beet,2387.2864,,,After 31/10,Between 01-28/02,Improved seeds,,,,,g,850.0,850.0,22100.0,Shops of improved seeds,0.0,560.0,560.0,Flood,Yes,285.0,vegetables
485,53003.0,East,Gatsibo,8.0,18460.97,Pure,1.0,Eggplant,18460.97,,,After 31/10,After February,Improved seeds,,,,,NA,,,660000.0,Recognized seed multipliers/NGO,0.0,18200.0,18200.0,Late sowing,No,,vegetables
486,53003.0,East,Gatsibo,9.0,4592.1733,Pure,1.0,Napia grass for fodder,4592.1733,,,Not applicable,Between 01-28/02,Improved seeds,,,,,NA,,,0.0,RAB/NAEB/SECTOR,0.0,828000.0,828000.0,Insufficient rainfall,No,,Other crops
487,53003.0,East,Gatsibo,11.0,18203.096,Pure,1.0,Napia grass for fodder,18203.096,,,Not applicable,Before 01/12,Improved seeds,,,,,NA,,,0.0,RAB/NAEB/SECTOR,818075.0,925.0,819000.0,Insufficient rainfall,No,,Other crops
488,53004.0,East,Gatsibo,2.0,34293.086,Mixed,3.0,Bush bean,27434.469,,,Between 01-15/09,between 01-15/01,Improved seeds,,,,,Kg,360.0,360.0,189000.0,RAB/NAEB/SECTOR,1300.0,0.0,1300.0,Insufficient rainfall,No,,Bush bean
489,53004.0,East,Gatsibo,2.0,34293.086,Mixed,3.0,Cooking banana,29149.125,1608.0,282.0,Not applicable,Between 01-28/02,Improved seeds,,,,,NA,,,0.0,RAB/NAEB/SECTOR,2000.0,14100.0,16100.0,Good harvest as it was expected,Yes,120.0,Cooking banana
490,53004.0,East,Gatsibo,2.0,34293.086,Mixed,3.0,Dessert banana,5143.963,290.0,110.0,Not applicable,Between 01-28/02,Improved seeds,,,,,NA,,,0.0,RAB/NAEB/SECTOR,1500.0,5500.0,7000.0,Good harvest as it was expected,Yes,160.0,Dessert banana
491,53004.0,East,Gatsibo,3.0,7544.5654,Pure,1.0,Maize,7544.5654,,,Between 01-15/09,Between 01-28/02,Improved seeds,,,,,Kg,35.0,35.0,14000.0,RAB/NAEB/SECTOR,0.0,3000.0,3000.0,Insufficient rainfall,No,,Maize
492,53004.0,East,Gatsibo,4.0,36541.613,Pure,1.0,Climbing bean,36541.613,,,Between 01-15/09,between 01-15/01,Improved seeds,,,,,Kg,350.0,350.0,218750.0,RAB/NAEB/SECTOR,2587.0,0.0,2587.0,Insufficient rainfall,No,,Climbing bean
493,53004.0,East,Gatsibo,6.0,2976.323,Mixed,2.0,Maize,2678.691,,,Between 01-15/09,Between 01-28/02,Improved seeds,,,,,Kg,14.0,14.0,5600.0,RAB/NAEB/SECTOR,0.0,1200.0,1200.0,Insufficient rainfall,No,,Maize
494,53004.0,East,Gatsibo,6.0,2976.323,Mixed,2.0,Climbing bean,297.63232,,,Between 01-15/10,between 01-15/01,Improved seeds,,,,,Kg,14.5,14.5,90625.0,RAB/NAEB/SECTOR,212.0,0.0,212.0,Insufficient rainfall,No,,Climbing bean
495,53004.0,East,Gatsibo,7.0,4607.123,Pure,1.0,Maize,4607.123,,,Between 01-15/09,Between 01-28/02,Improved seeds,,,,,Kg,15.0,15.0,6000.0,RAB/NAEB/SECTOR,0.0,1840.0,1840.0,Insufficient rainfall,No,,Maize
496,53004.0,East,Gatsibo,8.0,1302.3328,Pure,1.0,Cassava,1302.3328,420.0,0.0,Before 01/09,Not applicable,Improved seeds,,,,,NA,,,15000.0,RAB/NAEB/SECTOR,0.0,950.0,950.0,Insufficient rainfall,No,,Cassava
497,53004.0,East,Gatsibo,9.0,1250.8036,Mixed,2.0,Sweet potato,1250.8036,,,Between 01-15/10,After February,Traditional seeds,NA,,,0.0,,,,,,0.0,950.0,950.0,Insufficient rainfall,No,,Sweet potato
498,53004.0,East,Gatsibo,9.0,1250.8036,Mixed,2.0,Cassava,375.2411,65.0,0.0,After 31/10,Not applicable,Traditional seeds,NA,,,0.0,,,,,,0.0,100.0,100.0,Insufficient rainfall,No,,Cassava
499,53004.0,East,Gatsibo,11.0,28715.486,Mixed,3.0,Maize,28715.486,,,Between 01-15/09,Between 01-28/02,Improved seeds,,,,,Kg,133.5,133.5,53400.0,RAB/NAEB/SECTOR,0.0,11480.0,11480.0,Insufficient rainfall,No,,Maize
500,53004.0,East,Gatsibo,11.0,28715.486,Mixed,3.0,Cooking banana,1435.7743,4.0,2.0,Not applicable,Between 01-28/02,Improved seeds,,,,,NA,,,0.0,RAB/NAEB/SECTOR,60.0,20.0,80.0,Insufficient rainfall,Yes,120.0,Cooking banana
501,53004.0,East,Gatsibo,11.0,28715.486,Mixed,3.0,Dessert banana,2871.5486,23.0,4.0,Not applicable,Between 01-28/02,Improved seeds,,,,,NA,,,0.0,RAB/NAEB/SECTOR,150.0,60.0,210.0,Insufficient rainfall,Yes,160.0,Dessert banana
502,53004.0,East,Gatsibo,15.0,29230.592,Pure,1.0,Maize,29230.592,,,Between 01-15/09,Between 01-28/02,Improved seeds,,,,,Kg,96.0,96.0,38400.0,RAB/NAEB/SECTOR,0.0,11680.0,11680.0,Insufficient rainfall,No,,Maize
503,53004.0,East,Gatsibo,19.0,1012.7815,Mixed,2.0,Sweet potato,911.50336,,,Between 16-30/09,After February,Traditional seeds,NA,,,0.0,,,,,,0.0,500.0,500.0,Insufficient rainfall,No,,Sweet potato
504,53004.0,East,Gatsibo,19.0,1012.7815,Mixed,2.0,Taro,101.278145,,,Not applicable,After February,Traditional seeds,NA,,,0.0,,,,,,0.0,60.0,60.0,Insufficient rainfall,No,,Taro&Yarms
505,53004.0,East,Gatsibo,22.0,14169.424,Pure,1.0,Maize,14169.424,,,Between 16-30/09,Between 01-28/02,Improved seeds,,,,,Kg,42.0,42.0,12180.0,Recognized seed multipliers/NGO,3550.0,0.0,3550.0,Insufficient rainfall,No,,Maize
506,53004.0,East,Gatsibo,26.0,595.84644,Pure,1.0,Sweet potato,178.75394,,,Before 01/09,After February,Traditional seeds,NA,,,0.0,,,,,,0.0,60.0,60.0,Insufficient rainfall,No,,Sweet potato
507,53005.0,East,Gatsibo,1.0,15971.783,Pure,1.0,Cooking banana,15971.783,576.0,51.0,Not applicable,Between 01-28/02,Traditional seeds,NA,,,0.0,,,,,,481.0,182.0,663.0,Insufficient rainfall,No,,Cooking banana
508,53005.0,East,Gatsibo,2.0,82913.43,Mixed,2.0,Maize,70476.414,,,Between 01-15/10,Between 01-28/02,Traditional seeds,Kg,164.5,164.5,65800.0,,,,,,0.0,12500.0,12500.0,Insufficient rainfall,No,,Maize
509,53005.0,East,Gatsibo,2.0,82913.43,Mixed,2.0,Bush bean,12437.015,,,Between 01-15/10,between 01-15/01,Traditional seeds,Kg,80.0,80.0,40000.0,,,,,,615.0,0.0,615.0,Insufficient rainfall,No,,Bush bean
510,53006.0,East,Gatsibo,2.0,3803.2515,Mixed,2.0,Maize,2746.7927,,,Between 01-15/09,between 16- 31/01,Traditional seeds,Kg,4.5,0.0,,,,,,,30.0,150.0,180.0,Insufficient rainfall,No,,Maize
511,53006.0,East,Gatsibo,2.0,3803.2515,Mixed,2.0,Sorghum,1056.4587,,,Between 01-15/09,between 01-15/01,Traditional seeds,Kg,15.0,0.0,,,,,,,120.0,0.0,120.0,Insufficient rainfall,No,,Sorghum
