,LSF_ID,Province,District,Plot No,Plot area(m^2),Organic fertilizer,organic fertilizer used (kg),inorganic fertilizer,inorganic fertilizer type,inorganic fertilizer used (kg),source inorganic fertilizer
1306,57006.0,East,Bugesera,18.0,872.440332152,1,858.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1307,57006.0,East,Bugesera,20.0,1513.13994119,1,1513.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1308,57006.0,East,Bugesera,20.0,1513.13994119,1,1513.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1309,57006.0,East,Bugesera,20.0,1513.13994119,1,1513.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1310,57006.0,East,Bugesera,21.0,699.121074026,1,689.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1311,57006.0,East,Bugesera,21.0,699.121074026,1,689.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1312,57006.0,East,Bugesera,21.0,699.121074026,1,689.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1313,57006.0,East,Bugesera,22.0,636.19919645,1,636.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1314,57006.0,East,Bugesera,22.0,636.19919645,1,636.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1315,57006.0,East,Bugesera,22.0,636.19919645,1,636.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1316,57006.0,East,Bugesera,23.0,1391.62781679,1,1300.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1317,57006.0,East,Bugesera,23.0,1391.62781679,1,1300.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1318,57006.0,East,Bugesera,23.0,1391.62781679,1,1300.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1319,57006.0,East,Bugesera,24.0,1504.34045067,1,1500.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1320,57006.0,East,Bugesera,24.0,1504.34045067,1,1500.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1321,57006.0,East,Bugesera,24.0,1504.34045067,1,1500.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1322,57006.0,East,Bugesera,25.0,690.920850324,1,690.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1323,57006.0,East,Bugesera,25.0,690.920850324,1,690.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1324,57006.0,East,Bugesera,25.0,690.920850324,1,690.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1325,57006.0,East,Bugesera,27.0,682.413923184,1,680.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1326,57006.0,East,Bugesera,27.0,682.413923184,1,680.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1327,57006.0,East,Bugesera,27.0,682.413923184,1,680.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1328,57006.0,East,Bugesera,32.0,4752.77072091,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1329,57006.0,East,Bugesera,34.0,84760.9232021,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1330,57006.0,East,Bugesera,36.0,79439.6198259,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1331,57006.0,East,Bugesera,38.0,88442.9542284,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1332,57007.0,East,Bugesera,1.0,399747.75,0,0.0,1,NPK 17-17-17,5000.0,Government(MINAGRI/RAB/NAEB/District
1333,57007.0,East,Bugesera,1.0,399747.75,0,0.0,1,Urea,2500.0,Government(MINAGRI/RAB/NAEB/District
1334,57008.0,East,Bugesera,1.0,454612.09375,1,44750.0,1,Urea,2000.0,Government(MINAGRI/RAB/NAEB/District
1335,57008.0,East,Bugesera,1.0,454612.09375,1,44750.0,1,NPK 17-17-17,4000.0,Government(MINAGRI/RAB/NAEB/District
1336,57009.0,East,Bugesera,2.0,374514.0625,1,373300.0,1,NPK 17-17-17,6400.0,Market
1337,57009.0,East,Bugesera,2.0,374514.0625,1,373300.0,1,Urea,3200.0,Market
1338,57010.0,East,Bugesera,1.0,1139.32543097,1,1000.0,1,NPK 17-17-17,50.0,Market
1339,57010.0,East,Bugesera,1.0,1139.32543097,1,1000.0,1,Urea,50.0,Market
1340,57010.0,East,Bugesera,2.0,397.959739559,1,1500.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1341,57010.0,East,Bugesera,2.0,397.959739559,1,1500.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1342,57010.0,East,Bugesera,2.0,397.959739559,1,1500.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1343,57010.0,East,Bugesera,3.0,885.466235386,1,1700.0,1,Urea,1.0,Market
1344,57010.0,East,Bugesera,3.0,885.466235386,1,1700.0,1,DAP,1.25,Market
1345,57010.0,East,Bugesera,3.0,885.466235386,1,1700.0,1,NPK 17-17-17,1.25,Market
1346,57010.0,East,Bugesera,4.0,1600.88033768,1,1000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1347,57010.0,East,Bugesera,4.0,1600.88033768,1,1000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1348,57010.0,East,Bugesera,4.0,1600.88033768,1,1000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1349,57010.0,East,Bugesera,5.0,1540.17332562,1,2000.0,1,NPK 17-17-17,5.0,Market
1350,57010.0,East,Bugesera,6.0,1761.69989285,1,20000.0,1,NPK 17-17-17,5.0,Market
1351,57010.0,East,Bugesera,7.0,1043.94932558,1,400.0,1,NPK 17-17-17,2.0,Market
1352,57010.0,East,Bugesera,8.0,1234.57188516,1,20000.0,1,NPK 17-17-17,2.0,Market
1353,57010.0,East,Bugesera,9.0,3080.54814877,1,20800.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1354,57010.0,East,Bugesera,9.0,3080.54814877,1,20800.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1355,57010.0,East,Bugesera,9.0,3080.54814877,1,20800.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1356,57010.0,East,Bugesera,10.0,264.969021894,1,200.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1357,57010.0,East,Bugesera,10.0,264.969021894,1,200.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1358,57010.0,East,Bugesera,10.0,264.969021894,1,200.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1359,57010.0,East,Bugesera,11.0,1511.29773469,1,20000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1360,57010.0,East,Bugesera,11.0,1511.29773469,1,20000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1361,57010.0,East,Bugesera,11.0,1511.29773469,1,20000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1362,57010.0,East,Bugesera,12.0,1155.92459455,1,1000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1363,57010.0,East,Bugesera,12.0,1155.92459455,1,1000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1364,57010.0,East,Bugesera,12.0,1155.92459455,1,1000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1365,57010.0,East,Bugesera,13.0,677.355451358,1,1000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1366,57010.0,East,Bugesera,13.0,677.355451358,1,1000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1367,57010.0,East,Bugesera,13.0,677.355451358,1,1000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1368,57010.0,East,Bugesera,14.0,941.510281537,1,1000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1369,57010.0,East,Bugesera,14.0,941.510281537,1,1000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1370,57010.0,East,Bugesera,14.0,941.510281537,1,1000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1371,57010.0,East,Bugesera,15.0,647.774532636,1,20000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1372,57010.0,East,Bugesera,15.0,647.774532636,1,20000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1373,57010.0,East,Bugesera,15.0,647.774532636,1,20000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1374,57010.0,East,Bugesera,16.0,996.760072639,1,20000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1375,57010.0,East,Bugesera,16.0,996.760072639,1,20000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1376,57010.0,East,Bugesera,16.0,996.760072639,1,20000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1377,57010.0,East,Bugesera,18.0,145164.797402,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1378,57010.0,East,Bugesera,21.0,5524.7495255,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1379,57010.0,East,Bugesera,22.0,3577.55356335,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1380,57010.0,East,Bugesera,23.0,2856.55714715,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1381,57011.0,East,Bugesera,1.0,57438.5398725,1,2000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1382,57011.0,East,Bugesera,1.0,57438.5398725,1,2000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1383,57011.0,East,Bugesera,1.0,57438.5398725,1,2000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1384,57011.0,East,Bugesera,2.0,40684.8448858,1,8000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1385,57011.0,East,Bugesera,2.0,40684.8448858,1,8000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1386,57011.0,East,Bugesera,2.0,40684.8448858,1,8000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1387,57011.0,East,Bugesera,5.0,22869.3712088,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1388,57011.0,East,Bugesera,6.0,29285.6556901,1,8000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1389,57011.0,East,Bugesera,6.0,29285.6556901,1,8000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1390,57011.0,East,Bugesera,6.0,29285.6556901,1,8000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1391,57011.0,East,Bugesera,7.0,32492.8101036,1,3600.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1392,57011.0,East,Bugesera,7.0,32492.8101036,1,3600.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1393,57011.0,East,Bugesera,7.0,32492.8101036,1,3600.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1394,57012.0,East,Bugesera,2.0,15894.0068339,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1395,57012.0,East,Bugesera,3.0,3265.91024283,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1396,57012.0,East,Bugesera,5.0,56122.2377938,0,0.0,1,DAP,360.4,Government & Market
1397,57012.0,East,Bugesera,5.0,56122.2377938,0,0.0,1,Urea,180.2,Government & Market
1398,57012.0,East,Bugesera,7.0,132.894891948,0,0.0,1,Urea,0.6,Government & Market
1399,57012.0,East,Bugesera,7.0,132.894891948,0,0.0,1,DAP,1.2,Government & Market
1400,57012.0,East,Bugesera,9.0,2248.06727221,0,0.0,1,Urea,7.2,Government & Market
1401,57012.0,East,Bugesera,9.0,2248.06727221,0,0.0,1,DAP,14.4,Government & Market
1402,57012.0,East,Bugesera,10.0,2478.43172622,0,0.0,1,DAP,16.0,Government & Market
1403,57012.0,East,Bugesera,10.0,2478.43172622,0,0.0,1,Urea,8.0,Government & Market
1404,57012.0,East,Bugesera,13.0,1285.16094318,0,0.0,1,DAP,8.0,Government & Market
1405,57012.0,East,Bugesera,13.0,1285.16094318,0,0.0,1,Urea,4.0,Government & Market
1406,57012.0,East,Bugesera,15.0,267.695406824,0,0.0,1,Other inorganic fertilizer (to specify),1.66,Market
1407,57012.0,East,Bugesera,16.0,1724.26303921,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1408,57012.0,East,Bugesera,18.0,998.882613446,0,0.0,1,Other inorganic fertilizer (to specify),6220.0,Market
1409,57012.0,East,Bugesera,19.0,881.097854281,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1410,57012.0,East,Bugesera,20.0,245.461360507,0,0.0,1,Other inorganic fertilizer (to specify),1520.0,Market
1411,57012.0,East,Bugesera,21.0,794.452284169,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1412,57012.0,East,Bugesera,23.0,5755.53289421,0,0.0,1,Other inorganic fertilizer (to specify),10600.0,Market
1413,57012.0,East,Bugesera,24.0,1343.38588036,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1414,57013.0,East,Bugesera,1.0,507843.977746,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1415,57014.0,East,Bugesera,1.0,567602.5,0,0.0,1,Urea,3500.0,Government(MINAGRI/RAB/NAEB/District
1416,57014.0,East,Bugesera,1.0,567602.5,0,0.0,1,NPK 17-17-17,7000.0,Government(MINAGRI/RAB/NAEB/District
1417,57015.0,East,Bugesera,1.0,448780.3125,1,17960.0,1,NPK 17-17-17,6000.0,Market
1418,57015.0,East,Bugesera,1.0,448780.3125,1,17960.0,1,Urea,3000.0,Market
1419,57016.0,East,Bugesera,1.0,4698137.5,0,0.0,1,NPK 17-17-17,18500.0,Government(MINAGRI/RAB/NAEB/District
1420,57016.0,East,Bugesera,1.0,4698137.5,0,0.0,1,Urea,20000.0,Government(MINAGRI/RAB/NAEB/District
1421,57017.0,East,Bugesera,3.0,35137.8470053,1,30000.0,1,Urea,350.0,Government & Market
1422,57017.0,East,Bugesera,3.0,35137.8470053,1,30000.0,1,DAP,350.0,Government & Market
